f,fft,hht,raw,t
38.28125,0.0015618431927329982,0.0008287150140562656,0.09242,0.0009765625
39.0625,0.000804632058053101,0.000247004107437585,-0.02733,0.00099609375
39.84375,0.0008418162997708913,0.00046542856802821105,0.00261,0.001015625
40.625,0.00013584778705301348,0.00022941178220386296,0.04752,0.00103515625
41.40625,0.0005915935316564403,0.0004738703545680376,0.00261,0.0010546875
42.1875,0.000505136197862032,7.946589765594949e-05,0.00261,0.00107421875
42.96875,0.0011986264798799203,0.0009708897353922816,0.01758,0.00109375
43.75,0.001027132850297364,0.0012095972887072896,0.01758,0.00111328125
44.53125,0.002489095319535557,0.00048825950831000254,-0.05727,0.0011328125
45.3125,0.0022978778818690303,0.0005731658930559918,-0.01236,0.00115234375
46.09375,0.001221453784786076,0.00035143883243130307,0.07745,0.001171875
46.875,0.0008524118396773211,0.00020929308361766573,-0.01236,0.00119140625
47.65625,0.0012767194107243017,0.0007315646915228142,0.00261,0.0012109375
48.4375,0.00044213374899135563,0.0011202190310891436,0.06248,0.00123046875
49.21875,0.0019378579667703347,0.0007691652079539573,-0.02733,0.00125
50.0,0.002643146467439517,0.0005914828753064158,0.00261,0.00126953125
50.78125,0.001112673712134984,0.0009404465920534583,0.10739,0.0012890625
51.5625,0.0011563947051828494,0.0009434537946695721,0.01758,0.00130859375
52.34375,0.000362862040260461,0.0011045621875895924,0.01758,0.001328125
53.125,0.0007916348249650228,0.0007270252360625463,0.13733,0.00134765625
53.90625,0.0007461567236127983,0.0012338896749891195,0.04752,0.0013671875
54.6875,0.00043069262519528404,0.0011743464177447433,-0.07223,0.00138671875
55.46875,0.000588057455977266,0.00041837934282021826,-0.10218,0.00140625
56.25,0.0006187654847730527,0.0009148166476469586,-0.0423,0.00142578125
57.03125,0.0006540271192026415,0.0008048690132395846,0.04752,0.0014453125
57.8125,0.00031235793659926237,0.0002820442648287197,0.03254,0.00146484375
58.59375,0.000706940613101665,0.0001940561590612075,0.04752,0.001484375
59.375,0.0008775032987854244,0.00047715621229665965,0.00261,0.00150390625
60.15625,0.0006607865255932113,0.0003703913708092658,-0.13212,0.0015234375
60.9375,0.0008504394383562865,0.00039292926575900213,-0.10218,0.00154296875
61.71875,0.0001474979466025517,0.0010216515850432378,0.00261,0.0015625
62.5,0.00026305124413212715,0.0008380458795228047,-0.08721,0.00158203125
63.28125,0.0008717956297952127,0.00032947027965545553,-0.13212,0.0016015625
64.0625,0.0012527130734289614,0.0004975802295798657,0.00261,0.00162109375
64.84375,0.0013505340845836678,0.0004545582646277211,-0.02733,0.001640625
65.625,0.001385032042658836,0.00042438006387358,-0.07223,0.00166015625
66.40625,0.0017883769517730158,0.0002657398208920276,-0.02733,0.0016796875
67.1875,0.002345523469324024,0.0002532892799650849,0.06248,0.00169921875
67.96875,0.0012648508037322566,0.0005046478291975591,0.01758,0.00171875
68.75,0.000968556452697899,0.0007674381980087022,-0.01236,0.00173828125
69.53125,0.0006804595777391274,0.0010628167041023683,0.07745,0.0017578125
70.3125,0.0011335666823676814,0.0006549842732619565,-0.0423,0.00177734375
71.09375,0.0004117492195087644,0.001125222448949306,-0.01236,0.001796875
71.875,0.0012489791998828315,0.0007204128178266806,0.16727,0.00181640625
72.65625,0.0012039586654713308,0.0005896109690991325,0.01758,0.0018359375
73.4375,0.0006055472980654047,0.0010174942298375198,-0.0423,0.00185546875
74.21875,0.0008722092178808969,0.0006537316414404345,-0.01236,0.001875
75.0,0.00025010560891104483,0.000461956099808474,0.00261,0.00189453125
75.78125,0.0007479885687502884,0.0006906449791805454,0.03254,0.0019140625
76.5625,0.0011437592857935761,0.0005547220083705288,-0.01236,0.00193359375
77.34375,0.0008338572045715713,0.0005810438243822207,0.06248,0.001953125
78.125,0.0007646321820698196,0.0007164861843331428,0.06248,0.00197265625
78.90625,0.0014065307346973806,0.0006092294676179912,-0.07223,0.0019921875
79.6875,0.0011843841707253073,0.0012496397836787194,0.04752,0.00201171875
80.46875,0.0005577095176798008,0.0005515111423298794,0.06248,0.00203125
81.25,0.0006837177907485336,0.0004087518540667839,-0.07223,0.00205078125
82.03125,0.0004044867278733374,0.000301204600291058,0.09242,0.0020703125
82.8125,0.00023778179065345032,0.00021065637143240364,0.07745,0.00208984375
83.59375,0.0008694764257607763,0.0002946811089672758,-0.13212,0.002109375
84.375,0.0010643422545223624,0.0007802701144774862,0.00261,0.00212890625
85.15625,0.0004999075406555385,0.0009839262663273746,0.06248,0.0021484375
85.9375,0.0005119318732421264,0.0008008571900514422,0.00261,0.00216796875
86.71875,0.0006404386654485646,0.0005655886840638814,0.04752,0.0021875
87.5,0.0004794913928167719,0.0013711835514512445,0.09242,0.00220703125
88.28125,0.0008915141007955791,0.0014458850935200106,0.07745,0.0022265625
89.0625,0.0009615108995580442,0.0010365862214684587,0.00261,0.00224609375
89.84375,0.0011962698913852386,0.00015520070737760073,-0.0423,0.002265625
90.625,0.0011428526913617658,0.0007028159931767908,-0.10218,0.00228515625
91.40625,0.0005257712470162188,0.00019824519426214855,-0.10218,0.0023046875
92.1875,0.0005736800538849879,0.0008876874966418778,0.00261,0.00232421875
92.96875,0.0003092788846528078,0.0011369364367104582,0.04752,0.00234375
93.75,0.000960414542668998,0.0006720274275541351,0.06248,0.00236328125
94.53125,0.0009314938403933956,0.0003114172283252834,-0.0423,0.0023828125
95.3125,0.0017101836995372455,0.000596302411813825,0.00261,0.00240234375
96.09375,0.0012441708663508163,0.00023300011784267968,0.09242,0.002421875
96.875,0.00012591446664935295,0.0005510459468399543,-0.08721,0.00244140625
97.65625,0.0003464567628288593,0.0006041095346390474,0.00261,0.0024609375
98.4375,0.0008200081111173228,0.0002643676735133255,0.12236,0.00248046875
99.21875,0.00048080897901907365,0.0008496166645157588,-0.0423,0.0025
100.0,0.0006189975704930958,0.0008997585700547366,-0.07223,0.00251953125
100.78125,0.0008270628080604855,0.00028082191797412765,0.01758,0.0025390625
101.5625,0.00010387049998858716,0.0006402641515547559,0.10739,0.00255859375
102.34375,0.001384906348056478,0.0007722285685463203,-0.02733,0.002578125
103.125,0.0025181095375501196,0.00023427322964923952,-0.07223,0.00259765625
103.90625,0.0018456834646743447,0.00029899701832454556,0.12236,0.0026171875
104.6875,0.00030131843495599957,0.00044307774080039016,0.00261,0.00263671875
105.46875,0.001144479814298501,0.0005676094315630851,-0.01236,0.00265625
106.25,0.0002882796238343304,0.00011856216646501376,0.07745,0.00267578125
107.03125,0.0006767644501648809,0.000940865507595924,-0.02733,0.0026953125
107.8125,0.0009847523078980957,0.0013025682994416725,-0.05727,0.00271484375
108.59375,0.0014652133552108427,0.0009763679397984271,-0.0423,0.002734375
109.375,0.0008323719497619255,0.0001293521249368736,-0.01236,0.00275390625
110.15625,0.0006281433651481554,0.0008153681141963923,-0.07223,0.0027734375
110.9375,0.0007835365070117309,0.0011484897036924556,-0.08721,0.00279296875
111.71875,0.0006748313176106618,0.0007409071575463106,0.06248,0.0028125
112.5,0.0018594179962305554,0.00025332892344825757,0.01758,0.00283203125
113.28125,0.0013031568459378547,0.0007615493796644074,-0.02733,0.0028515625
114.0625,0.0006582727186306331,0.0006864413838704501,0.09242,0.00287109375
114.84375,0.0007578850201330878,0.0005094544869633841,0.00261,0.002890625
115.625,0.0006847447768221025,0.0005817933583072432,-0.08721,0.00291015625
116.40625,0.0006136890992633971,0.0005453745738578108,0.01758,0.0029296875
117.1875,0.000627657843852746,0.0009483576188629305,0.01758,0.00294921875
117.96875,0.001050564735943776,0.0012210883222728004,-0.0423,0.00296875
118.75,0.0005554100153112091,0.0004738294870862347,0.00261,0.00298828125
119.53125,0.0013499751494065744,0.001009719827341169,0.03254,0.0030078125
120.3125,0.0015486153872010066,0.0010267291612570423,0.04752,0.00302734375
121.09375,0.000981426263342429,0.0006056454247036602,-0.02733,0.003046875
121.875,0.0012011660521185923,0.0006485746375589047,-0.01236,0.00306640625
122.65625,0.0017434368765207287,0.0006015941746843937,0.10739,0.0030859375
123.4375,0.0006040981183870836,0.00044838887846768084,0.01758,0.00310546875
124.21875,0.0009417106465120906,0.0008233955395119223,-0.05727,0.003125
125.0,0.001293995404968052,0.0008627768299506476,-0.02733,0.00314453125
125.78125,0.0013450653893651288,0.0005997330048023884,-0.11714,0.0031640625
126.5625,0.0009683297128078126,0.001047680615866689,-0.08721,0.00318359375
127.34375,0.0005400297471076048,0.00041849186357875316,0.01758,0.003203125
128.125,0.00056192676483222,0.000362331343052118,-0.02733,0.00322265625
128.90625,0.001023226267334446,0.0003218649593689992,0.00261,0.0032421875
129.6875,0.002290582196928719,0.0003506759864910689,0.04752,0.00326171875
130.46875,0.0018007639274590485,0.0005139942775254883,-0.02733,0.00328125
131.25,0.0005559028616531521,0.0006346537216262042,-0.0423,0.00330078125
132.03125,0.00042840537284168193,0.0004884002818071852,-0.01236,0.0033203125
132.8125,0.0010068544039278894,0.000434485424115068,-0.01236,0.00333984375
133.59375,0.0009369128443066921,0.0005067379336792609,-0.0423,0.003359375
134.375,0.00023561405009684313,0.0012820004815650434,-0.10218,0.00337890625
135.15625,0.0011439588701152546,0.0009712866912408721,-0.0423,0.0033984375
135.9375,0.0013043701607805265,0.00014887824411487222,-0.05727,0.00341796875
136.71875,0.0011893670665000563,0.0004979780675402294,-0.0423,0.0034375
137.5,0.0005725390892241145,0.0007202403198894347,0.12236,0.00345703125
138.28125,0.0006080815557640178,0.0008853661401940831,0.01758,0.0034765625
139.0625,0.00039128662544965845,0.0003853328222736403,-0.05727,0.00349609375
139.84375,0.0006643396659549292,0.00019867133957745788,0.03254,0.003515625
140.625,0.0007882890302235964,0.000902732386263363,-0.01236,0.00353515625
141.40625,0.00013057018002404184,0.001505894025539493,-0.01236,0.0035546875
142.1875,0.00017809347085357113,0.0012842243526590288,0.00261,0.00357421875
142.96875,0.0007571119450753365,0.0007980546222254174,0.00261,0.00359375
143.75,0.0013944564707901095,0.0006125922332097045,-0.02733,0.00361328125
144.53125,0.000454227894351229,0.0002908406241427414,-0.0423,0.0036328125
145.3125,0.0012597941517598586,0.0003796922499345878,0.01758,0.00365234375
146.09375,0.0017679317550517639,0.0009550900925127545,-0.01236,0.003671875
146.875,0.0014601982619379746,0.0008792754790737964,0.00261,0.00369140625
147.65625,0.0016147408675063165,0.00020149764675628798,-0.01236,0.0037109375
148.4375,0.0008651904852450022,0.0008406266779515348,0.03254,0.00373046875
149.21875,0.00027144093561002746,0.00038610385615464864,0.09242,0.00375
150.0,0.0005772462755403102,0.0006734873000264917,-0.10218,0.00376953125
150.78125,0.00021445372817810852,0.0007542126760142556,-0.0423,0.0037890625
151.5625,0.0004613044283553835,0.00032127079197490874,0.06248,0.00380859375
152.34375,0.00036271259352032946,0.00042136921735246453,-0.08721,0.003828125
153.125,0.00022392507299123053,0.0006085848094930183,-0.01236,0.00384765625
153.90625,0.0007995853502487493,0.0008202911673828125,0.04752,0.0038671875
154.6875,0.001374360813637993,0.0006954054952275463,0.04752,0.00388671875
155.46875,0.0008061893694462306,0.0003714645862640234,0.12236,0.00390625
156.25,0.0014191703714039824,0.000499948044984647,0.03254,0.00392578125
157.03125,0.002725892960719565,0.0009046606877377765,-0.02733,0.0039453125
157.8125,0.0022868024145202004,0.0006318979951069477,-0.02733,0.00396484375
158.59375,0.0014045865388037898,0.0006327172743292935,0.00261,0.003984375
159.375,0.0008592349884260604,0.0005923508938973043,0.06248,0.00400390625
160.15625,0.0010131398217847806,0.0001484015552664026,0.00261,0.0040234375
160.9375,0.0012164199374259561,0.0001976765723404756,0.01758,0.00404296875
161.71875,0.00040090893528378527,0.0003402935508849045,-0.02733,0.0040625
162.5,0.000512650244002157,0.0006405723396897477,-0.08721,0.00408203125
163.28125,0.00034119536561408336,0.0010854499664462378,0.03254,0.0041015625
164.0625,0.0011102697588227536,0.001212225598214498,0.06248,0.00412109375
164.84375,0.0012903674832311397,0.0008626069955009635,-0.02733,0.004140625
165.625,0.0008725156661346976,0.0005595600888088043,-0.05727,0.00416015625
166.40625,0.0004770759475478146,0.001014600005447683,-0.02733,0.0041796875
167.1875,0.0005052073859259831,0.001117420054601406,0.03254,0.00419921875
167.96875,0.0005556689817587525,0.00043379460397170516,0.01758,0.00421875
168.75,0.00028307003457441474,0.00041366821543514673,-0.05727,0.00423828125
169.53125,0.0005743567081567804,0.0007015680501930808,-0.02733,0.0042578125
170.3125,0.001111491840791402,0.0007254393349550053,-0.02733,0.00427734375
171.09375,0.00102086072816093,0.0006136490151560114,-0.05727,0.004296875
171.875,0.0006028811989480532,0.00017087044718048665,0.06248,0.00431640625
172.65625,0.0013263318552044863,0.0006511173949328675,-0.01236,0.0043359375
173.4375,0.0014648067318713011,0.0005241482000855695,-0.11714,0.00435546875
174.21875,0.0011766499788603876,0.0008306535266519463,-0.02733,0.004375
175.0,0.0009731630587357,0.0008696841349077213,0.00261,0.00439453125
175.78125,0.00021815205570659333,0.0003171380342348725,0.00261,0.0044140625
176.5625,0.0008882696250191913,0.0007125846490692396,-0.01236,0.00443359375
177.34375,0.0007239868055380303,0.0010936491448819995,0.00261,0.004453125
178.125,0.0005606098680931763,0.0015548398239569935,0.00261,0.00447265625
178.90625,0.0012718227883689436,0.000997133333023058,-0.05727,0.0044921875
179.6875,0.0007391356944923261,0.00043152618086888465,0.03254,0.00451171875
180.46875,0.0006200615225925444,0.0010810818827959386,0.00261,0.00453125
181.25,0.0013438775363368233,0.0003350126250700909,-0.07223,0.00455078125
182.03125,0.0013133643980431365,0.0008201482503297094,0.00261,0.0045703125
182.8125,0.000635876112738159,0.0009887418758761067,-0.01236,0.00458984375
183.59375,0.0003879431075310442,0.00021759168295964977,-0.16205,0.004609375
184.375,0.0005945657532584059,0.00032362544010942603,-0.01236,0.00462890625
185.15625,0.0004198194615938783,0.0002192864530608128,0.09242,0.0046484375
185.9375,0.000769095216721191,0.0003056205880887586,-0.0423,0.00466796875
186.71875,0.0010258950111554756,7.346516919190523e-05,-0.01236,0.0046875
187.5,0.0007006422811911723,0.0004918630449963451,0.03254,0.00470703125
188.28125,0.00038612564261730455,0.0003932407396785119,-0.05727,0.0047265625
189.0625,0.0003060160930672038,0.0002039231061791831,-0.05727,0.00474609375
189.84375,0.0005534281788898757,0.0006963957320215357,0.00261,0.004765625
190.625,0.00031643328488040927,0.0009265615365749607,0.01758,0.00478515625
191.40625,0.00015870441301095746,0.0006883950915655727,-0.0423,0.0048046875
192.1875,0.000887057507348524,0.0002590807330111505,-0.05727,0.00482421875
192.96875,0.0012985895678336034,0.00024015800440059783,-0.02733,0.00484375
193.75,0.0006543313016139522,0.00033124302433285875,-0.0423,0.00486328125
194.53125,0.0005042499769282153,0.0007325839658855762,-0.02733,0.0048828125
195.3125,0.0003739842208348182,0.0007449434932516219,-0.0423,0.00490234375
196.09375,0.000534664170553833,0.0007766090990682114,0.00261,0.004921875
196.875,0.00048476956991077804,0.0009871164283652733,-0.01236,0.00494140625
197.65625,0.0005703722335579079,0.00036945269669327847,-0.11714,0.0049609375
198.4375,0.000884594129219348,0.000751484773308378,-0.02733,0.00498046875
199.21875,0.0005203159718014869,0.0010253774400547828,-0.02733,0.005
200.0,0.00035505047035162043,0.0006538149561496654,-0.10218,0.00501953125
200.78125,0.0003756801806176522,0.0008805820093466908,-0.01236,0.0050390625
201.5625,0.0008372493825639709,0.00031532612042026805,0.00261,0.00505859375
202.34375,0.0005515350334382982,0.0010962877753234216,-0.07223,0.005078125
203.125,0.00013875927972641325,0.0015077334765771424,0.00261,0.00509765625
203.90625,0.0007222968951872206,0.000730532736257678,0.09242,0.0051171875
204.6875,0.0013498695267814902,0.00020328893440421596,0.00261,0.00513671875
205.46875,0.0011829853698699486,0.00033344129472112914,0.00261,0.00515625
206.25,0.0007551072915312007,0.0002482716473358262,0.07745,0.00517578125
207.03125,0.0004473205571004531,0.00046028991971556316,-0.02733,0.0051953125
207.8125,3.4764501891388334e-05,0.0005645642005464229,-0.07223,0.00521484375
208.59375,0.0005030832377846228,0.0005438013782729751,-0.01236,0.005234375
209.375,0.0008237866503670093,0.00023651322438973375,0.06248,0.00525390625
210.15625,0.0011033964029824913,0.00037999072591492536,0.04752,0.0052734375
210.9375,0.0012171265250701816,0.0007455485408059128,-0.0423,0.00529296875
211.71875,0.0005706234168660481,0.0008803419796850377,-0.02733,0.0053125
212.5,0.000536184396913415,0.0008052056465124999,-0.07223,0.00533203125
213.28125,0.0005989278840341508,0.0007764244819023086,-0.08721,0.0053515625
214.0625,0.00017494232232998847,0.0014495405361790684,0.09242,0.00537109375
214.84375,0.0005310331112239436,0.001464397400606263,0.03254,0.005390625
215.625,0.0003754827413327742,0.001008504221914426,-0.10218,0.00541015625
216.40625,0.0007647134411035731,0.0007634719546792375,-0.01236,0.0054296875
217.1875,0.0008853091159813795,0.0003496244258111649,0.04752,0.00544921875
217.96875,0.000982776966829223,0.0008226874703754197,0.00261,0.00546875
218.75,0.0008594467428794145,0.0011740347830372288,0.01758,0.00548828125
219.53125,0.00045081222436139235,0.0006522222143321148,0.03254,0.0055078125
220.3125,0.0003504986310290853,0.0008020608583758194,-0.05727,0.00552734375
221.09375,0.00037515899653577914,0.00042027112741740806,-0.13212,0.005546875
221.875,0.0003892750325000695,0.0006590628877692095,-0.07223,0.00556640625
222.65625,0.00022412178594330277,0.0006673949484375413,0.09242,0.0055859375
223.4375,0.0002680780098055414,0.0005919919182812233,0.00261,0.00560546875
224.21875,0.000873321112562581,0.0005543106290809101,-0.02733,0.005625
225.0,0.0011335514410197851,0.00038050138035717685,0.07745,0.00564453125
225.78125,0.0009176499575973328,0.000212996402079252,-0.01236,0.0056640625
226.5625,0.001052476962573434,0.00032439626256409093,-0.01236,0.00568359375
227.34375,0.0006924859380148303,0.0002865941245179004,0.00261,0.005703125
228.125,0.0007312707447338921,0.0009830254304189553,-0.0423,0.00572265625
228.90625,0.0018299314192812798,0.0009879311450470133,-0.05727,0.0057421875
229.6875,0.001479405686778278,0.0008072472932182356,-0.07223,0.00576171875
230.46875,0.0004634204177749041,0.0005255788045097734,0.01758,0.00578125
231.25,0.0002941134396448038,0.00026668330839371793,0.00261,0.00580078125
232.03125,0.0008633666880245906,0.00045624590253433447,-0.01236,0.0058203125
232.8125,0.0009112065137836998,0.0005376205821756608,0.07745,0.00583984375
233.59375,0.0009754096386717498,0.0005310115417369602,-0.0423,0.005859375
234.375,0.0016269951665128651,0.00033999936094417717,-0.13212,0.00587890625
235.15625,0.0010838379150706037,0.0003269314857055359,0.01758,0.0058984375
235.9375,0.0003683472148046522,0.00069223717716187,0.03254,0.00591796875
236.71875,0.00040334679298235926,0.0008596686482350777,-0.08721,0.0059375
237.5,0.0007338756902900725,0.00045757575087974347,0.04752,0.00595703125
238.28125,0.0014620212269891935,0.0005585272997025312,0.06248,0.0059765625
239.0625,0.0017627345126319893,0.000250362558039581,-0.05727,0.00599609375
239.84375,0.0008126932485945641,0.0007891845586442528,0.00261,0.006015625
240.625,0.0008698876873352686,0.0008205876470086185,0.07745,0.00603515625
241.40625,0.0007197577106925483,0.0010443400443523856,0.06248,0.0060546875
242.1875,0.0004989488149865954,0.0005281565584590327,-0.02733,0.00607421875
242.96875,0.0007927298098489929,0.0007764179626753529,0.04752,0.00609375
243.75,0.00029776689926939157,0.0013027191094780717,0.09242,0.00611328125
244.53125,0.0007051919921004403,0.0008796289152525297,0.00261,0.0061328125
245.3125,0.0011555050488558686,0.00026406141598402083,0.03254,0.00615234375
246.09375,0.0013827281742961489,0.0007411383668668759,0.00261,0.006171875
246.875,0.0011148310152218808,0.0009712766081164191,-0.0423,0.00619140625
247.65625,0.0012790708782885632,0.0006968843821728832,0.03254,0.0062109375
248.4375,0.0012238130266685155,0.00045860599871580207,0.06248,0.00623046875
249.21875,0.0006677066513298074,0.0003747200822940901,0.07745,0.00625
250.0,0.0008452445742752947,0.0004869717951624684,0.03254,0.00626953125
250.78125,0.001536290262623911,0.0005241768624613192,-0.02733,0.0062890625
251.5625,0.0005637425246150505,0.00010478044473001801,0.00261,0.00630859375
252.34375,0.0007443960602095569,0.0006865294604871126,0.03254,0.006328125
253.125,0.0007243538500116147,0.0006632645174000864,0.00261,0.00634765625
253.90625,0.0002483063535271701,0.00016091975664675383,-0.02733,0.0063671875
254.6875,0.00036130102078357393,0.0008163319511552914,0.00261,0.00638671875
255.46875,0.0005548954917826286,0.0009015042132773347,-0.01236,0.00640625
256.25,0.0005820875082725212,0.00020035137943025458,-0.05727,0.00642578125
257.03125,0.00034411732748567504,0.0006336748988667435,-0.01236,0.0064453125
257.8125,0.00027642730497714536,0.00040444594838303754,-0.02733,0.00646484375
258.59375,0.0001342504689374202,0.0004734877120078043,0.01758,0.006484375
259.375,0.00042376953509431684,0.00024066263680252558,0.07745,0.00650390625
260.15625,0.00014954184522212398,0.0009504242911557689,-0.07223,0.0065234375
260.9375,0.0009467206008140443,0.0009604759302884401,-0.01236,0.00654296875
261.71875,0.0016173870624026495,0.00021442055178061596,0.10739,0.0065625
262.5,0.0010364091508519066,0.0002967869982608726,-0.08721,0.00658203125
263.28125,0.0012576128671232853,0.00036708654269173083,-0.07223,0.0066015625
264.0625,0.0007836268030542362,0.0007122633412785943,0.06248,0.00662109375
264.84375,0.0008764222999392209,0.0006421946613336558,0.06248,0.006640625
265.625,0.00143535428146286,0.00033238656146211204,-0.05727,0.00666015625
266.40625,0.00045335124718656517,0.00029718581768310454,-0.0423,0.0066796875
267.1875,0.0008524837446875642,0.0005020714100244281,0.07745,0.00669921875
267.96875,0.00047152253989566815,0.0007883626041007634,-0.0423,0.00671875
268.75,0.00027689529328845487,0.0009014304499432624,0.00261,0.00673828125
269.53125,0.00017639002118670792,0.0005016060288121513,0.1523,0.0067578125
270.3125,6.655674516934942e-05,0.0005031733148112659,0.06248,0.00677734375
271.09375,0.00045011705641707434,0.0005997012741938166,0.03254,0.006796875
271.875,0.0011416736276739245,0.0002644124676345501,0.03254,0.00681640625
272.65625,0.0011799762257497272,0.00017851194969779234,0.03254,0.0068359375
273.4375,0.0009669626857563843,0.0004712544903812061,0.01758,0.00685546875
274.21875,0.00083657819051515,0.0003002035122785374,0.04752,0.006875
275.0,0.0009470717703358791,0.0003189061500089816,0.16727,0.00689453125
275.78125,0.0009661279875827976,0.00038000718715557735,0.01758,0.0069140625
276.5625,0.0005565961831438471,0.0005586495609386199,-0.07223,0.00693359375
277.34375,0.0004740642531129608,0.0007495578627257493,0.09242,0.006953125
278.125,0.0003094476915041837,0.0004650757606937655,0.07745,0.00697265625
278.90625,0.0010472152777893865,0.0008295650647864011,-0.01236,0.0069921875
279.6875,0.0006742334491634729,0.0007701507757677759,0.01758,0.00701171875
280.46875,0.0005536849495490372,0.0009420661140951153,0.04752,0.00703125
281.25,0.0009374672414618778,0.0008884456507865354,0.04752,0.00705078125
282.03125,0.00020407826294751883,0.0005978023576952798,0.06248,0.0070703125
282.8125,0.0008488639357180353,0.0003926853065334909,0.09242,0.00708984375
283.59375,0.00035268760495427414,0.0008574091811792572,0.10739,0.007109375
284.375,0.0007414423367256776,0.00029327485582482507,0.03254,0.00712890625
285.15625,0.0007139118525197705,0.0005505292276061552,0.00261,0.0071484375
285.9375,0.0003096592796731932,0.0005292232038353864,0.00261,0.00716796875
286.71875,0.000747377740640838,0.00048514225142628695,-0.07223,0.0071875
287.5,0.0005619334967628227,0.00019366750755918353,-0.02733,0.00720703125
288.28125,3.960320391669629e-05,0.0004375277930417427,0.06248,0.0072265625
289.0625,0.0002903535102688965,0.00023297726979139413,0.01758,0.00724609375
289.84375,0.0002847849808043935,0.0008656418332051918,0.03254,0.007265625
290.625,0.0005908042231432302,0.0007451281185772782,0.04752,0.00728515625
291.40625,0.0008440053891084993,0.0002453313169427801,-0.07223,0.0073046875
292.1875,0.000717149802352131,0.0007413715265812159,0.03254,0.00732421875
292.96875,0.00025139930441747053,0.0004130961427978175,0.06248,0.00734375
293.75,0.00013544656882824658,0.0002410938249592982,-0.07223,0.00736328125
294.53125,0.0007868417201106595,0.0003059282341584022,-0.0423,0.0073828125
295.3125,0.001292703508062373,0.00020579759645221105,0.03254,0.00740234375
296.09375,0.0007569510563877575,0.0003734786360747933,0.06248,0.007421875
